Age,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EmployeeCount,EmployeeNumber,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,Over18,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,Attrition
25,Travel_Rarely,293,Sales,17,1,Life Sciences,1,1741,4,Male,44,2,2,Sales Representative,3,Single,5871.68,24537,2,Y,No,17,3,1,80,0,6,3,4,4,0,0,3,No
31,Travel_Rarely,633,Research & Development,16,1,Medical,1,1742,1,Male,95,3,2,Laboratory Technician,2,Single,5503.79,13622,2,Y,No,18,3,2,80,3,9,3,2,0,0,0,0,Yes
37,Travel_Rarely,617,Sales,27,3,Human Resources,1,1743,3,Male,68,3,5,Sales Executive,1,Married,12370.26,18099,8,Y,No,15,3,2,80,3,19,1,4,14,9,12,9,Yes
41,Travel_Rarely,815,Research & Development,27,1,Marketing,1,1744,4,Female,47,1,2,Research Scientist,1,Single,4706.06,19188,2,Y,Yes,13,3,3,80,3,22,6,1,15,11,1,8,Yes
30,Travel_Rarely,850,Research & Development,24,2,Life Sciences,1,1745,4,Female,99,3,1,Laboratory Technician,3,Married,3920.11,3075,2,Y,Yes,25,3,1,80,1,8,4,2,5,2,1,2,Yes
38,Travel_Rarely,284,Research & Development,3,5,Medical,1,1746,4,Male,88,4,2,Research Director,3,Married,5599.66,16063,1,Y,No,16,3,3,80,1,19,4,4,6,1,3,2,No
30,Travel_Rarely,391,Research & Development,14,4,Life Sciences,1,1747,4,Female,61,3,3,Laboratory Technician,1,Married,6798.5,18383,6,Y,No,15,3,3,80,1,12,5,3,5,1,3,5,Yes
31,Travel_Rarely,1458,Research & Development,10,3,Medical,1,1748,1,Female,50,1,4,Healthcare Representative,1,Divorced,8466.02,11605,9,Y,No,18,3,1,80,3,11,1,1,8,6,0,0,Yes
24,Travel_Rarely,831,Sales,22,5,Marketing,1,1749,2,Female,69,2,3,Sales Executive,4,Married,6937.49,6452,9,Y,Yes,19,3,4,80,1,4,5,1,2,2,1,2,Yes
28,Travel_Rarely,215,Research & Development,7,5,Marketing,1,1750,4,Male,56,3,2,Research Director,1,Married,6104.54,20047,3,Y,No,19,3,3,80,2,8,2,4,7,7,3,5,No
24,Travel_Rarely,924,Research & Development,26,2,Life Sciences,1,1751,3,Male,31,4,2,Laboratory Technician,4,Divorced,6047.62,14298,0,Y,Yes,22,3,4,80,0,3,3,2,2,2,1,2,No
28,Travel_Frequently,1172,Research & Development,17,1,Technical Degree,1,1752,3,Female,68,4,4,Research Scientist,3,Married,9435.67,14368,5,Y,No,22,4,2,80,2,9,6,2,6,6,4,6,No
46,Travel_Rarely,784,Sales,6,2,Medical,1,1753,2,Male,85,4,2,Sales Executive,2,Married,5318.86,9428,4,Y,No,16,4,3,80,2,28,6,3,12,7,7,4,No
28,Travel_Rarely,181,Human Resources,23,1,Life Sciences,1,1754,1,Female,42,2,1,Human Resources,2,Married,3071.95,20437,1,Y,Yes,25,3,1,80,1,9,5,3,4,1,3,0,Yes
60,Travel_Rarely,933,Sales,22,1,Medical,1,1755,2,Female,85,4,1,Sales Executive,4,Married,3406.31,17817,5,Y,No,14,3,4,80,3,40,0,2,28,6,5,6,No
41,Non-Travel,432,Research & Development,4,5,Medical,1,1756,4,Male,95,1,1,Research Scientist,3,Married,3262.92,4420,0,Y,No,14,3,2,80,2,22,6,1,0,0,0,0,Yes
38,Travel_Rarely,656,Research & Development,17,1,Medical,1,1757,1,Male,85,1,3,Manufacturing Director,3,Single,8354.97,20912,2,Y,No,19,3,2,80,0,16,4,3,11,6,2,5,Yes
29,Travel_Rarely,434,Research & Development,27,3,Medical,1,1758,1,Male,57,4,1,Research Scientist,3,Single,2881.72,6317,3,Y,Yes,14,3,3,80,1,10,5,3,3,1,2,0,Yes
43,Travel_Rarely,631,Research & Development,9,3,Medical,1,1759,4,Male,93,3,1,Manufacturing Director,1,Single,3696.22,25611,2,Y,Yes,18,3,2,80,2,22,2,1,14,0,12,6,Yes
31,Travel_Rarely,320,Research & Development,4,3,Life Sciences,1,1760,3,Male,100,4,1,Research Scientist,3,Married,4378.54,10412,5,Y,Yes,19,3,1,80,1,10,3,2,8,0,3,6,No
38,Travel_Rarely,734,Research & Development,7,5,Marketing,1,1761,4,Male,93,1,2,Research Scientist,1,Single,5887.29,18321,3,Y,Yes,15,3,3,80,0,18,6,4,15,5,5,4,Yes
60,Travel_Rarely,422,Research & Development,23,2,Medical,1,1762,2,Male,85,1,2,Research Director,4,Married,4937.86,2227,0,Y,Yes,23,3,2,80,1,40,2,3,14,10,6,8,Yes
36,Travel_Frequently,102,Human Resources,2,4,Life Sciences,1,1763,4,Male,70,1,3,Human Resources,2,Married,6728.83,20721,4,Y,Yes,16,3,1,80,3,14,5,1,7,5,5,1,Yes
47,Travel_Rarely,305,Research & Development,17,1,Marketing,1,1764,3,Female,70,3,1,Research Scientist,4,Married,3637.2,13456,4,Y,No,13,3,4,80,2,29,3,3,18,6,8,5,No
30,Travel_Frequently,139,Research & Development,24,4,Technical Degree,1,1765,4,Male,33,3,1,Laboratory Technician,3,Married,3575.26,2955,8,Y,No,22,3,4,80,2,12,3,1,1,0,1,0,Yes
36,Non-Travel,158,Research & Development,8,2,Technical Degree,1,1766,2,Female,86,3,2,Laboratory Technician,3,Divorced,6116.2,19881,7,Y,No,15,4,3,80,3,14,1,3,10,9,8,6,No
52,Travel_Rarely,1050,Sales,23,2,Life Sciences,1,1767,2,Female,59,1,1,Sales Executive,4,Married,3774.22,11472,7,Y,No,15,3,1,80,0,31,1,2,8,2,8,2,Yes
31,Travel_Rarely,673,Sales,15,5,Life Sciences,1,1768,3,Male,75,2,1,Sales Representative,1,Married,3257.58,3978,4,Y,No,25,3,2,80,0,11,0,1,0,0,0,0,Yes
53,Travel_Rarely,743,Sales,15,3,Medical,1,1769,2,Female,85,4,1,Sales Executive,1,Divorced,3223.64,19913,7,Y,No,24,4,3,80,1,34,0,4,22,18,12,13,Yes
43,Travel_Rarely,942,Sales,8,3,Life Sciences,1,1770,2,Male,60,4,4,Sales Executive,1,Married,8846.92,14675,9,Y,Yes,12,4,3,80,2,22,6,4,11,6,1,9,Yes
31,Travel_Rarely,1245,Research & Development,16,2,Technical Degree,1,1771,4,Female,36,1,3,Manufacturing Director,2,Married,7564.68,21046,6,Y,Yes,20,3,2,80,0,11,2,3,1,1,0,0,Yes
42,Non-Travel,718,Research & Development,19,5,Life Sciences,1,1772,1,Male,83,3,1,Research Scientist,2,Single,2797.78,24817,0,Y,No,16,3,1,80,3,21,1,4,10,0,9,10,Yes
45,Travel_Frequently,195,Research & Development,11,5,Life Sciences,1,1773,2,Male,37,2,1,Laboratory Technician,3,Married,3955.0,18128,6,Y,No,19,3,2,80,3,23,3,3,20,1,4,3,No
42,Travel_Rarely,1358,Research & Development,2,1,Medical,1,1774,2,Male,84,2,5,Healthcare Representative,4,Divorced,11794.58,17668,7,Y,No,21,3,4,80,3,24,1,1,13,13,2,9,No
22,Travel_Rarely,997,Research & Development,23,3,Life Sciences,1,1775,3,Male,98,3,3,Laboratory Technician,4,Married,7778.73,9445,2,Y,No,25,4,3,80,0,0,3,1,0,0,0,0,Yes
30,Travel_Frequently,1185,Research & Development,24,2,Marketing,1,1776,3,Male,73,4,2,Manufacturing Director,3,Married,4839.09,6284,8,Y,Yes,17,3,4,80,3,11,1,4,1,1,0,1,Yes
34,Non-Travel,1379,Sales,17,4,Medical,1,1777,4,Male,42,4,3,Sales Executive,1,Married,7425.02,19585,7,Y,No,24,3,3,80,2,12,3,4,4,0,2,1,Yes
36,Travel_Frequently,660,Human Resources,28,3,Life Sciences,1,1778,4,Male,49,2,3,Human Resources,2,Divorced,7305.35,9131,1,Y,No,18,3,2,80,0,18,2,2,17,0,8,15,Yes
42,Travel_Rarely,1004,Sales,26,1,Life Sciences,1,1779,2,Male,61,2,3,Sales Representative,4,Single,7551.4,12614,5,Y,No,12,3,1,80,0,21,1,1,13,8,11,11,Yes
38,Travel_Rarely,447,Sales,16,5,Medical,1,1780,1,Male,89,3,2,Sales Representative,3,Married,5764.26,2759,3,Y,No,21,3,2,80,2,18,4,4,11,0,7,9,No
24,Travel_Rarely,770,Sales,25,2,Life Sciences,1,1781,1,Male,79,4,2,Sales Executive,1,Single,5243.2,23957,2,Y,No,23,3,4,80,3,5,4,4,1,0,1,0,Yes
40,Travel_Rarely,1247,Research & Development,15,3,Medical,1,1782,4,Male,56,2,1,Research Scientist,1,Married,3262.01,23545,5,Y,Yes,24,3,1,80,0,19,3,4,13,2,5,2,Yes
42,Travel_Rarely,416,Research & Development,13,4,Medical,1,1783,3,Male,54,4,4,Laboratory Technician,2,Married,9839.96,22673,9,Y,Yes,19,3,1,80,2,22,2,3,21,10,20,10,No
42,Travel_Rarely,818,Sales,15,1,Marketing,1,1784,2,Female,81,2,2,Sales Executive,2,Single,4935.25,23830,8,Y,No,13,3,3,80,2,24,3,2,14,13,6,10,No
46,Travel_Rarely,1171,Sales,27,1,Technical Degree,1,1785,2,Male,97,3,1,Sales Executive,3,Married,3126.67,15684,1,Y,No,20,3,1,80,1,24,2,1,4,1,3,3,Yes
44,Travel_Rarely,1259,Research & Development,4,3,Technical Degree,1,1786,1,Female,50,4,4,Research Scientist,3,Married,9502.92,11680,9,Y,Yes,15,3,3,80,3,23,0,4,1,1,0,0,Yes
41,Travel_Rarely,1324,Sales,16,4,Technical Degree,1,1787,4,Male,47,2,4,Sales Executive,1,Single,9949.86,22642,9,Y,Yes,24,3,1,80,3,21,1,4,21,0,10,14,Yes
36,Travel_Rarely,349,Research & Development,12,1,Life Sciences,1,1788,1,Female,68,2,5,Healthcare Representative,1,Married,11015.61,6371,9,Y,No,17,3,1,80,2,16,2,4,5,1,4,3,Yes
22,Travel_Rarely,413,Research & Development,4,2,Life Sciences,1,1789,1,Male,44,2,4,Laboratory Technician,4,Single,10394.85,14651,4,Y,No,14,3,3,80,0,0,3,3,0,0,0,0,Yes
40,Travel_Rarely,1491,Sales,3,1,Life Sciences,1,1790,4,Male,82,2,5,Sales Executive,1,Married,10824.67,3665,5,Y,No,17,3,1,80,1,19,6,1,11,1,5,11,Yes
38,Travel_Rarely,906,Research & Development,22,4,Technical Degree,1,1791,3,Male,67,3,1,Research Scientist,3,Married,4275.14,8918,3,Y,No,18,3,2,80,1,17,6,4,1,0,0,1,Yes
39,Travel_Frequently,1437,Research & Development,17,5,Other,1,1792,2,Male,77,4,3,Research Scientist,2,Married,8099.8,25007,6,Y,No,25,4,1,80,0,21,0,4,3,2,3,3,Yes
25,Travel_Rarely,1478,Research & Development,22,5,Technical Degree,1,1793,3,Male,81,4,3,Research Scientist,3,Married,6784.95,12194,1,Y,Yes,23,3,4,80,1,4,6,3,0,0,0,0,Yes
27,Travel_Rarely,584,Sales,18,3,Life Sciences,1,1794,4,Male,57,1,1,Sales Executive,4,Married,2683.9,25816,6,Y,Yes,20,3,3,80,0,5,3,3,0,0,0,0,Yes
46,Travel_Rarely,1334,Research & Development,25,4,Technical Degree,1,1795,4,Female,45,4,1,Healthcare Representative,4,Single,3859.93,25066,1,Y,No,24,3,3,80,1,25,4,2,13,12,1,3,No
36,Non-Travel,143,Sales,18,1,Medical,1,1796,2,Male,45,1,5,Manager,2,Divorced,11311.3,13213,0,Y,No,20,3,2,80,0,18,4,2,10,4,1,0,Yes
43,Travel_Rarely,670,Research & Development,23,1,Life Sciences,1,1797,3,Male,64,2,1,Research Scientist,3,Married,2996.53,17745,4,Y,No,14,4,4,80,2,23,1,1,11,3,10,5,Yes
37,Travel_Rarely,682,Research & Development,28,5,Medical,1,1798,2,Female,46,3,4,Research Scientist,4,Single,10405.85,24612,1,Y,No,25,3,1,80,2,16,5,2,10,0,0,8,No
37,Travel_Rarely,1215,Human Resources,17,5,Life Sciences,1,1799,1,Male,81,3,1,Human Resources,3,Divorced,2903.05,24211,7,Y,No,15,3,2,80,1,15,1,1,5,4,1,2,Yes
45,Travel_Rarely,1388,Research & Development,12,2,Medical,1,1800,1,Female,41,2,1,Research Scientist,4,Single,3136.53,23819,7,Y,No,21,3,1,80,1,24,6,2,22,13,1,19,No
32,Travel_Rarely,994,Human Resources,23,5,Life Sciences,1,1801,1,Male,77,1,2,Human Resources,2,Married,5195.8,9636,0,Y,Yes,13,3,2,80,2,13,0,4,11,10,1,3,Yes
37,Travel_Rarely,319,Research & Development,21,2,Medical,1,1802,3,Female,51,2,1,Laboratory Technician,4,Married,2100.28,19749,3,Y,No,15,3,3,80,3,19,6,2,11,10,5,6,Yes
32,Non-Travel,1024,Human Resources,24,1,Medical,1,1803,1,Male,78,3,3,Human Resources,3,Married,7545.68,9344,8,Y,No,18,3,4,80,0,12,4,4,9,5,3,9,No
33,Travel_Rarely,500,Research & Development,4,2,Technical Degree,1,1804,2,Female,81,3,2,Research Scientist,3,Divorced,5044.22,5201,4,Y,No,13,3,3,80,3,14,2,1,7,2,3,3,Yes
34,Travel_Frequently,826,Research & Development,12,2,Medical,1,1805,3,Female,30,4,1,Research Scientist,4,Married,3905.27,6752,9,Y,No,25,3,2,80,1,12,4,2,10,4,3,2,No
38,Travel_Frequently,1090,Research & Development,26,3,Medical,1,1806,2,Male,95,1,1,Research Scientist,1,Single,3970.63,11575,5,Y,No,24,3,1,80,2,17,5,2,6,0,2,2,Yes
32,Travel_Rarely,998,Research & Development,23,5,Marketing,1,1807,4,Male,93,4,2,Manufacturing Director,2,Divorced,5615.86,12327,2,Y,Yes,23,3,4,80,1,14,1,2,13,4,12,13,Yes
48,Non-Travel,957,Research & Development,22,2,Technical Degree,1,1808,3,Male,37,3,1,Laboratory Technician,2,Divorced,3621.52,17891,4,Y,No,15,3,1,80,3,27,3,4,3,2,1,3,No
28,Travel_Rarely,903,Research & Development,21,1,Life Sciences,1,1809,2,Female,54,3,3,Laboratory Technician,4,Married,7581.79,15029,0,Y,No,20,3,3,80,2,7,6,4,0,0,0,0,No
35,Travel_Rarely,589,Research & Development,20,4,Medical,1,1810,2,Male,95,4,2,Research Scientist,4,Married,5149.8,8091,7,Y,No,11,3,1,80,2,14,0,2,10,3,0,9,No
33,Travel_Rarely,1037,Research & Development,15,2,Life Sciences,1,1811,3,Male,99,4,1,Healthcare Representative,1,Single,3192.59,24998,5,Y,No,12,3,2,80,2,12,5,1,7,4,6,7,Yes
50,Travel_Rarely,943,Research & Development,23,5,Life Sciences,1,1812,4,Male,80,3,2,Healthcare Representative,2,Married,6161.61,19905,1,Y,No,13,3,4,80,0,32,4,4,4,4,0,4,No
38,Travel_Rarely,1392,Sales,28,3,Medical,1,1813,3,Male,82,4,1,Sales Executive,1,Single,3867.62,17866,3,Y,No,11,3,4,80,1,19,2,3,7,5,5,5,Yes
46,Travel_Rarely,366,Research & Development,16,1,Technical Degree,1,1814,1,Male,44,4,1,Research Scientist,2,Single,3603.04,9521,3,Y,No,23,3,4,80,3,24,5,1,7,7,0,3,Yes
23,Travel_Rarely,153,Research & Development,5,3,Life Sciences,1,1815,1,Female,79,1,1,Laboratory Technician,4,Married,3800.03,24943,8,Y,No,21,4,2,80,0,4,2,1,3,3,0,0,Yes
39,Travel_Rarely,627,Research & Development,21,4,Marketing,1,1816,4,Male,100,3,4,Research Scientist,2,Single,9469.46,17410,8,Y,Yes,22,3,1,80,3,21,2,1,20,11,15,4,Yes
45,Travel_Rarely,715,Sales,15,2,Technical Degree,1,1817,2,Female,67,2,4,Sales Executive,2,Single,9592.47,20007,4,Y,No,21,3,4,80,0,23,0,4,23,23,10,0,No
37,Travel_Rarely,1182,Research & Development,17,2,Technical Degree,1,1818,2,Male,69,1,3,Laboratory Technician,2,Married,7797.26,21518,2,Y,No,19,4,3,80,2,17,2,2,6,1,2,6,Yes
46,Travel_Rarely,1163,Sales,18,5,Life Sciences,1,1819,2,Male,95,2,1,Sales Executive,1,Single,2462.86,7820,0,Y,No,19,4,3,80,0,27,2,2,18,2,14,10,Yes
32,Travel_Rarely,1360,Human Resources,5,2,Technical Degree,1,1820,3,Male,68,4,1,Human Resources,1,Single,3953.07,13453,5,Y,No,15,3,3,80,1,14,4,3,14,8,1,11,No
49,Travel_Frequently,1054,Sales,13,1,Life Sciences,1,1821,3,Male,46,4,2,Sales Executive,2,Single,5917.17,23378,7,Y,Yes,24,3,3,80,1,31,0,2,3,3,1,3,Yes
57,Travel_Rarely,485,Research & Development,19,4,Medical,1,1822,4,Female,36,2,3,Laboratory Technician,3,Single,7109.66,6696,0,Y,No,14,3,3,80,3,39,3,3,26,23,15,20,No
33,Travel_Frequently,833,Research & Development,13,3,Life Sciences,1,1823,1,Female,68,4,5,Healthcare Representative,1,Married,12122.05,3867,0,Y,No,15,3,2,80,2,11,3,3,11,0,5,8,Yes
32,Travel_Rarely,815,Sales,18,4,Life Sciences,1,1824,2,Male,97,4,1,Sales Executive,4,Divorced,2391.34,17723,6,Y,No,14,3,1,80,2,11,2,2,6,0,2,0,Yes
50,Travel_Rarely,749,Research & Development,14,2,Marketing,1,1825,1,Male,64,1,1,Laboratory Technician,4,Married,3676.48,21207,6,Y,No,22,3,2,80,3,30,5,3,19,19,16,18,Yes
51,Travel_Rarely,399,Research & Development,4,3,Medical,1,1826,3,Male,80,2,3,Research Scientist,2,Married,7519.97,13817,1,Y,No,15,3,3,80,1,29,1,1,5,1,5,0,Yes
32,Travel_Rarely,494,Research & Development,4,5,Life Sciences,1,1827,3,Female,76,1,3,Research Scientist,4,Single,7345.26,24490,2,Y,No,17,3,3,80,1,10,0,1,1,0,0,1,Yes
33,Travel_Rarely,1330,Sales,20,4,Life Sciences,1,1828,3,Female,65,2,3,Sales Executive,1,Single,7509.68,2168,1,Y,Yes,21,3,4,80,3,14,6,1,11,9,10,5,Yes
34,Travel_Frequently,1459,Research & Development,20,3,Medical,1,1829,1,Female,93,1,3,Research Scientist,3,Single,7791.37,12213,5,Y,No,18,3,4,80,2,14,1,4,1,0,0,0,Yes
24,Travel_Rarely,692,Sales,19,3,Life Sciences,1,1830,4,Male,42,3,5,Sales Executive,3,Married,10597.22,17223,7,Y,No,12,4,1,80,3,6,0,3,2,1,1,1,No
28,Travel_Frequently,613,Research & Development,13,3,Marketing,1,1831,4,Male,47,3,2,Research Scientist,3,Married,6000.48,13452,7,Y,No,14,3,1,80,3,6,0,3,1,1,1,1,No
27,Travel_Frequently,1301,Research & Development,12,1,Life Sciences,1,1832,3,Male,50,2,4,Laboratory Technician,4,Married,9294.86,23293,0,Y,Yes,18,3,1,80,0,7,4,1,6,5,5,3,Yes
30,Travel_Frequently,495,Research & Development,7,4,Life Sciences,1,1833,2,Male,94,3,5,Laboratory Technician,2,Married,12007.73,10027,8,Y,Yes,17,4,2,80,3,11,2,4,2,2,2,2,Yes
36,Non-Travel,470,Research & Development,25,3,Life Sciences,1,1834,1,Male,37,1,3,Research Scientist,4,Single,7821.76,18291,7,Y,Yes,19,4,4,80,1,15,4,2,11,8,0,2,Yes
39,Travel_Rarely,957,Human Resources,12,4,Medical,1,1835,3,Male,77,2,1,Human Resources,2,Married,3284.46,12641,8,Y,No,15,3,1,80,3,19,5,1,18,9,7,8,No
50,Travel_Rarely,890,Sales,21,3,Life Sciences,1,1836,1,Male,72,3,1,Sales Executive,3,Married,3460.34,23065,8,Y,Yes,16,4,4,80,2,32,6,4,3,3,3,2,Yes
28,Travel_Rarely,757,Sales,4,5,Life Sciences,1,1837,1,Female,82,3,2,Sales Executive,1,Married,5489.71,23521,5,Y,No,25,3,4,80,2,6,1,2,6,1,0,2,Yes
45,Travel_Rarely,1441,Research & Development,27,5,Other,1,1838,4,Female,56,2,2,Laboratory Technician,4,Married,6303.13,23618,2,Y,No,21,3,4,80,1,24,1,4,9,4,6,1,No
35,Travel_Rarely,835,Sales,2,5,Medical,1,1839,3,Male,48,3,4,Sales Executive,1,Married,8929.78,2224,0,Y,No,18,3,4,80,2,16,3,2,5,0,3,2,No
36,Travel_Frequently,1492,Research & Development,2,2,Life Sciences,1,1840,4,Male,52,3,1,Laboratory Technician,3,Divorced,3280.96,10749,7,Y,No,25,3,4,80,3,18,5,3,0,0,0,0,Yes
43,Travel_Rarely,483,Research & Development,5,3,Medical,1,1841,3,Male,79,2,1,Research Director,2,Divorced,2708.91,8582,9,Y,No,22,3,4,80,1,22,6,3,5,3,0,1,Yes
26,Travel_Rarely,161,Research & Development,23,2,Technical Degree,1,1842,1,Female,80,3,3,Healthcare Representative,1,Married,7561.95,3573,2,Y,No,24,3,2,80,2,7,5,4,7,0,2,3,Yes
40,Travel_Rarely,604,Research & Development,10,4,Life Sciences,1,1843,4,Female,72,3,1,Research Scientist,4,Married,3188.25,10577,6,Y,Yes,25,3,3,80,3,22,4,4,14,12,0,5,Yes
38,Travel_Rarely,338,Sales,10,2,Life Sciences,1,1844,1,Female,80,3,1,Sales Representative,1,Single,3248.91,10712,9,Y,No,21,3,4,80,2,16,4,2,7,1,1,3,Yes
41,Travel_Rarely,294,Human Resources,9,4,Marketing,1,1845,3,Female,98,3,2,Human Resources,1,Divorced,6242.35,8763,5,Y,No,25,3,2,80,0,22,5,4,21,12,10,20,Yes
39,Travel_Frequently,777,Research & Development,13,4,Medical,1,1846,2,Male,70,4,2,Research Scientist,4,Married,5088.32,14164,2,Y,Yes,15,3,1,80,2,18,4,4,5,3,4,3,Yes
59,Travel_Rarely,1345,Sales,7,4,Medical,1,1847,4,Male,40,2,1,Manager,2,Single,3420.24,7217,5,Y,No,24,3,2,80,1,40,3,2,28,4,24,1,No
31,Travel_Rarely,160,Research & Development,5,2,Life Sciences,1,1848,4,Male,81,4,4,Research Scientist,4,Married,9270.7,21526,2,Y,No,19,3,2,80,3,11,6,2,2,1,1,1,No
32,Travel_Rarely,1252,Research & Development,26,3,Life Sciences,1,1849,1,Male,52,4,2,Research Scientist,3,Single,5302.08,18272,8,Y,No,14,3,2,80,3,14,6,3,13,2,11,8,No
31,Travel_Rarely,1089,Research & Development,10,2,Medical,1,1850,1,Female,78,1,4,Research Scientist,2,Married,10885.89,14734,0,Y,No,18,3,4,80,1,10,4,1,1,0,0,1,Yes
32,Travel_Rarely,784,Research & Development,10,3,Life Sciences,1,1851,2,Male,67,4,2,Research Scientist,1,Married,4632.51,13353,7,Y,No,22,3,1,80,0,11,4,4,6,2,3,2,Yes
31,Travel_Rarely,255,Research & Development,6,3,Medical,1,1852,4,Male,76,4,1,Laboratory Technician,4,Single,3822.03,5501,4,Y,No,24,3,2,80,3,11,6,2,7,1,4,7,No
47,Travel_Rarely,1022,Research & Development,27,4,Medical,1,1853,3,Male,36,1,1,Healthcare Representative,3,Single,4713.69,15530,3,Y,No,13,3,1,80,1,26,5,3,9,0,2,0,No
49,Travel_Rarely,967,Sales,28,2,Life Sciences,1,1854,3,Female,95,3,1,Sales Executive,4,Divorced,4039.54,14394,0,Y,No,15,4,2,80,2,31,6,1,12,1,3,2,No
31,Travel_Rarely,1002,Sales,19,3,Technical Degree,1,1855,4,Male,91,3,2,Sales Executive,2,Married,5523.47,3499,8,Y,No,25,3,4,80,0,12,5,4,5,4,2,5,No
29,Travel_Rarely,1098,Research & Development,21,5,Marketing,1,1856,4,Female,58,4,1,Manufacturing Director,3,Divorced,2913.62,11669,8,Y,No,18,3,2,80,1,11,4,3,4,3,3,4,Yes
41,Travel_Rarely,1074,Sales,8,3,Marketing,1,1857,4,Male,67,1,2,Sales Executive,1,Married,6152.39,25071,4,Y,No,25,3,2,80,2,20,4,1,19,9,6,7,Yes
32,Travel_Rarely,1330,Research & Development,1,5,Life Sciences,1,1858,2,Male,62,3,2,Research Scientist,2,Married,5968.67,23629,8,Y,Yes,20,3,1,80,3,12,5,4,0,0,0,0,Yes
42,Travel_Rarely,487,Research & Development,28,2,Life Sciences,1,1859,3,Male,58,1,1,Research Scientist,3,Married,2735.15,12519,9,Y,No,22,4,1,80,3,22,1,3,8,2,1,0,Yes
38,Non-Travel,986,Sales,17,2,Medical,1,1860,3,Female,52,2,1,Sales Executive,2,Single,3339.86,15239,8,Y,No,17,3,1,80,0,16,2,4,9,9,5,3,Yes
23,Travel_Rarely,937,Research & Development,7,2,Life Sciences,1,1861,1,Male,32,2,3,Research Scientist,1,Single,6896.95,20128,6,Y,Yes,11,3,3,80,2,3,1,1,3,3,2,2,Yes
50,Travel_Rarely,1463,Research & Development,14,3,Other,1,1862,1,Female,74,2,4,Research Scientist,3,Single,8070.24,4039,7,Y,Yes,22,3,1,80,1,30,4,2,1,0,1,1,Yes
53,Travel_Rarely,439,Research & Development,21,1,Life Sciences,1,1863,4,Male,37,2,1,Research Scientist,4,Single,2885.32,10311,0,Y,Yes,14,3,2,80,3,32,0,3,28,26,3,16,Yes
31,Travel_Rarely,303,Research & Development,21,3,Medical,1,1864,1,Male,58,4,1,Research Scientist,4,Divorced,3552.72,5857,3,Y,No,12,3,3,80,1,12,0,1,10,5,9,10,Yes
33,Travel_Rarely,260,Sales,17,3,Life Sciences,1,1865,2,Female,31,2,5,Sales Representative,1,Single,11790.16,6950,9,Y,No,12,3,1,80,1,14,3,4,4,4,1,0,Yes
39,Travel_Rarely,491,Research & Development,9,4,Medical,1,1866,3,Male,79,2,1,Research Scientist,3,Married,3338.28,25471,9,Y,Yes,23,4,4,80,1,18,1,1,17,17,9,8,Yes
40,Non-Travel,868,Research & Development,17,4,Life Sciences,1,1867,3,Male,94,1,5,Laboratory Technician,1,Married,12187.06,17441,3,Y,No,25,3,1,80,0,20,5,1,6,1,1,3,Yes
42,Travel_Rarely,674,Research & Development,5,3,Medical,1,1868,1,Female,49,3,1,Laboratory Technician,1,Single,4014.72,14735,8,Y,No,17,3,4,80,1,24,3,2,2,0,1,0,Yes
55,Travel_Rarely,633,Sales,26,5,Life Sciences,1,1869,4,Male,81,1,4,Sales Executive,2,Married,9437.36,24415,2,Y,Yes,22,3,3,80,0,36,3,3,29,15,25,16,Yes
35,Travel_Rarely,1193,Research & Development,25,4,Technical Degree,1,1870,1,Female,66,4,1,Research Scientist,4,Single,3373.7,3743,9,Y,Yes,22,3,4,80,0,14,0,1,14,9,5,6,Yes
29,Travel_Rarely,992,Sales,20,3,Life Sciences,1,1871,4,Male,56,2,4,Sales Executive,1,Married,9691.37,15283,9,Y,No,13,3,3,80,2,11,1,2,7,1,1,4,Yes
24,Travel_Rarely,504,Research & Development,29,1,Technical Degree,1,1872,2,Male,76,3,1,Research Scientist,2,Single,3491.08,21925,0,Y,Yes,13,3,4,80,3,4,2,2,3,0,0,3,Yes
30,Travel_Rarely,707,Research & Development,8,5,Marketing,1,1873,3,Male,35,3,3,Research Scientist,1,Married,6787.16,11638,4,Y,Yes,25,3,1,80,1,9,6,2,4,4,4,4,Yes
36,Travel_Frequently,927,Research & Development,6,2,Life Sciences,1,1874,2,Female,89,2,1,Research Scientist,1,Married,3352.31,5616,6,Y,No,16,3,3,80,2,17,5,4,2,0,0,1,Yes
53,Travel_Rarely,1243,Research & Development,11,3,Marketing,1,1875,3,Male,74,2,1,Laboratory Technician,1,Divorced,3832.78,17383,3,Y,No,16,3,2,80,2,35,1,2,28,0,21,20,No
32,Travel_Rarely,789,Research & Development,19,3,Life Sciences,1,1876,2,Female,73,4,3,Laboratory Technician,4,Divorced,8157.37,5894,8,Y,No,11,3,2,80,2,14,3,2,10,10,0,6,No
39,Non-Travel,1001,Research & Development,4,5,Other,1,1877,1,Female,47,4,2,Laboratory Technician,3,Married,5980.08,20108,5,Y,No,25,3,2,80,2,20,4,2,4,2,3,1,No
