employee_id,full_name,department,job_role,monthly_income,overtime,risk_score,risk_category,recommended_actions
EMP1161,Employee 1161,Research & Development,Healthcare Representative,5731.0,No,0.0404426287375019,Low Risk,Continue standard engagement and positive reinforcement.
EMP1162,Employee 1162,Research & Development,Research Scientist,2539.0,No,0.76552699733302,High Risk,Compensation check. Monthly income is below average; review compensation structure.
EMP1163,Employee 1163,Sales,Sales Executive,5714.0,No,0.029029817798217998,Low Risk,Review work schedule for better balance.
EMP1164,Employee 1164,Human Resources,Human Resources,4323.0,No,0.6677424190871638,High Risk,Critical work-life balance issues. Explore flexible hours or remote work options.
EMP1165,Employee 1165,Sales,Sales Executive,7336.0,No,0.775712611577621,High Risk,Low job satisfaction detected. Recommend a career development check-in.; Critical work-life balance issues. Explore flexible hours or remote work options.
EMP1166,Employee 1166,Research & Development,Research Director,13499.0,No,0.12079830411795713,Low Risk,Review work schedule for better balance.
EMP1167,Employee 1167,Sales,Sales Executive,13758.0,Yes,0.9815672844819084,High Risk,Reduce overtime load where possible to prevent burnout.; Low job satisfaction detected. Recommend a career development check-in.; Review work schedule for better balance.
EMP1171,Employee 1171,Sales,Sales Executive,5155.0,No,0.38726335081647717,Low Risk,Low job satisfaction detected. Recommend a career development check-in.
EMP1172,Employee 1172,Research & Development,Laboratory Technician,2258.0,No,0.7442546170710589,High Risk,Compensation check. Monthly income is below average; review compensation structure.
EMP1173,Employee 1173,Research & Development,Laboratory Technician,3597.0,No,0.153799483561148,Low Risk,Moderate job satisfaction. Seek feedback on potential workplace friction points.
EMP1175,Employee 1175,Research & Development,Laboratory Technician,2515.0,Yes,0.9367092088412825,High Risk,Reduce overtime load where possible to prevent burnout.; Review work schedule for better balance.; New hire (under 2 years). Prioritize onboarding feedback and mentorship programs.; Compensation check. Monthly income is below average; review compensation structure.
EMP1177,Employee 1177,Research & Development,Laboratory Technician,4420.0,No,0.26934834982336303,Low Risk,Continue standard engagement and positive reinforcement.
EMP1179,Employee 1179,Sales,Sales Executive,6578.0,No,0.019230252016099472,Low Risk,Continue standard engagement and positive reinforcement.
EMP1180,Employee 1180,Research & Development,Research Scientist,4422.0,Yes,0.9972104116417376,High Risk,Reduce overtime load where possible to prevent burnout.; Critical work-life balance issues. Explore flexible hours or remote work options.; New hire (under 2 years). Prioritize onboarding feedback and mentorship programs.
EMP1182,Employee 1182,Research & Development,Manufacturing Director,10274.0,No,0.03844651679370186,Low Risk,Moderate job satisfaction. Seek feedback on potential workplace friction points.
EMP1184,Employee 1184,Research & Development,Healthcare Representative,5343.0,No,0.8292291980421335,High Risk,Low job satisfaction detected. Recommend a career development check-in.
EMP1185,Employee 1185,Research & Development,Laboratory Technician,2376.0,No,0.920786151884265,High Risk,Compensation check. Monthly income is below average; review compensation structure.
EMP1188,Employee 1188,Sales,Sales Executive,5346.0,No,0.9107463153665191,High Risk,Review work schedule for better balance.
EMP1190,Employee 1190,Sales,Sales Representative,2827.0,No,0.7514145873379944,High Risk,Low job satisfaction detected. Recommend a career development check-in.; New hire (under 2 years). Prioritize onboarding feedback and mentorship programs.; Compensation check. Monthly income is below average; review compensation structure.
EMP1191,Employee 1191,Research & Development,Manager,19943.0,No,0.22719118573863703,Low Risk,Low job satisfaction detected. Recommend a career development check-in.
EMP1192,Employee 1192,Research & Development,Laboratory Technician,3131.0,No,0.4633323842253991,Low Risk,Compensation check. Monthly income is below average; review compensation structure.
EMP1193,Employee 1193,Research & Development,Research Scientist,2552.0,No,0.925882218477969,High Risk,Low job satisfaction detected. Recommend a career development check-in.; New hire (under 2 years). Prioritize onboarding feedback and mentorship programs.; Compensation check. Monthly income is below average; review compensation structure.
EMP1195,Employee 1195,Research & Development,Research Scientist,4477.0,Yes,0.9030511908058337,High Risk,Reduce overtime load where possible to prevent burnout.; Review work schedule for better balance.
EMP1196,Employee 1196,Research & Development,Manufacturing Director,6474.0,No,0.019036991420858535,Low Risk,Review work schedule for better balance.
EMP1198,Employee 1198,Research & Development,Laboratory Technician,3033.0,No,0.8581439119944267,High Risk,Review work schedule for better balance.; Compensation check. Monthly income is below average; review compensation structure.
EMP1200,Employee 1200,Research & Development,Research Scientist,2936.0,Yes,0.9165380782651426,High Risk,Reduce overtime load where possible to prevent burnout.; Compensation check. Monthly income is below average; review compensation structure.
EMP1201,Employee 1201,Research & Development,Manager,18606.0,No,0.016728321436516973,Low Risk,Continue standard engagement and positive reinforcement.
EMP1202,Employee 1202,Research & Development,Research Scientist,2168.0,Yes,0.9221648515916908,High Risk,Reduce overtime load where possible to prevent burnout.; Review work schedule for better balance.; Compensation check. Monthly income is below average; review compensation structure.
EMP1203,Employee 1203,Research & Development,Research Scientist,2853.0,Yes,0.9706579111539614,High Risk,Reduce overtime load where possible to prevent burnout.; Compensation check. Monthly income is below average; review compensation structure.
EMP1204,Employee 1204,Sales,Manager,17048.0,No,0.558018103188819,High Risk,Low job satisfaction detected. Recommend a career development check-in.
EMP1206,Employee 1206,Research & Development,Research Scientist,2290.0,No,0.9935673749328099,High Risk,Compensation check. Monthly income is below average; review compensation structure.
EMP1207,Employee 1207,Human Resources,Human Resources,3600.0,No,0.09353005179104876,Low Risk,Continue standard engagement and positive reinforcement.
EMP1210,Employee 1210,Research & Development,Research Scientist,2107.0,No,0.9899734544190375,High Risk,Low job satisfaction detected. Recommend a career development check-in.; Critical work-life balance issues. Explore flexible hours or remote work options.; New hire (under 2 years). Prioritize onboarding feedback and mentorship programs.; Compensation check. Monthly income is below average; review compensation structure.
EMP1211,Employee 1211,Sales,Sales Executive,4115.0,No,0.7013398242977019,High Risk,Low job satisfaction detected. Recommend a career development check-in.
EMP1212,Employee 1212,Sales,Sales Executive,4327.0,No,0.6447919734391934,High Risk,Moderate job satisfaction. Seek feedback on potential workplace friction points.
EMP1215,Employee 1215,Research & Development,Manager,17856.0,No,0.6556438197740542,High Risk,Low job satisfaction detected. Recommend a career development check-in.
EMP1216,Employee 1216,Research & Development,Laboratory Technician,3196.0,No,0.9505849333586741,High Risk,Low job satisfaction detected. Recommend a career development check-in.; Compensation check. Monthly income is below average; review compensation structure.
EMP1217,Employee 1217,Research & Development,Research Director,19081.0,No,0.12688252971114336,Low Risk,Moderate job satisfaction. Seek feedback on potential workplace friction points.
EMP1218,Employee 1218,Sales,Sales Executive,8966.0,Yes,0.9880504204631323,High Risk,Reduce overtime load where possible to prevent burnout.; Low job satisfaction detected. Recommend a career development check-in.
EMP1219,Employee 1219,Research & Development,Laboratory Technician,2210.0,No,0.9625182264896102,High Risk,Moderate job satisfaction. Seek feedback on potential workplace friction points.; Critical work-life balance issues. Explore flexible hours or remote work options.; New hire (under 2 years). Prioritize onboarding feedback and mentorship programs.; Compensation check. Monthly income is below average; review compensation structure.
EMP1220,Employee 1220,Sales,Sales Executive,4539.0,No,0.15383105603859165,Low Risk,Review work schedule for better balance.
EMP1221,Employee 1221,Research & Development,Laboratory Technician,2741.0,No,0.8399039151298382,High Risk,Compensation check. Monthly income is below average; review compensation structure.
EMP1224,Employee 1224,Research & Development,Laboratory Technician,3491.0,No,0.19477014379479915,Low Risk,Review work schedule for better balance.; Compensation check. Monthly income is below average; review compensation structure.
EMP1225,Employee 1225,Research & Development,Research Scientist,4541.0,No,0.03662594270256141,Low Risk,Continue standard engagement and positive reinforcement.
EMP1226,Employee 1226,Sales,Sales Representative,2678.0,No,0.9233409980235675,High Risk,Compensation check. Monthly income is below average; review compensation structure.
EMP1228,Employee 1228,Research & Development,Manufacturing Director,7379.0,No,0.01488668898670243,Low Risk,Review work schedule for better balance.
EMP1231,Employee 1231,Human Resources,Human Resources,6272.0,No,0.2847202951303554,Low Risk,Low job satisfaction detected. Recommend a career development check-in.
