employee_id,full_name,department,job_role,monthly_income,overtime,risk_score,risk_category,recommended_actions
EMP1210,Employee 1210,Research & Development,Research Scientist,2107.0,No,0.9244023818432691,High Risk,Low job satisfaction detected. Recommend a career development check-in.; Critical work-life balance issues. Explore flexible hours or remote work options.; New hire (under 2 years). Prioritize onboarding feedback and mentorship programs.; Compensation check. Monthly income is below average; review compensation structure.
EMP1211,Employee 1211,Sales,Sales Executive,4115.0,No,0.4859790281268409,Low Risk,Low job satisfaction detected. Recommend a career development check-in.
EMP1212,Employee 1212,Sales,Sales Executive,4327.0,No,0.6182066181663296,High Risk,Moderate job satisfaction. Seek feedback on potential workplace friction points.
EMP1215,Employee 1215,Research & Development,Manager,17856.0,No,0.5545496808945528,High Risk,Low job satisfaction detected. Recommend a career development check-in.
EMP1216,Employee 1216,Research & Development,Laboratory Technician,3196.0,No,0.6567659538805946,High Risk,Low job satisfaction detected. Recommend a career development check-in.; Compensation check. Monthly income is below average; review compensation structure.
EMP1217,Employee 1217,Research & Development,Research Director,19081.0,No,0.397928385185862,Low Risk,Moderate job satisfaction. Seek feedback on potential workplace friction points.
EMP1218,Employee 1218,Sales,Sales Executive,8966.0,Yes,0.9081494985398174,High Risk,Reduce overtime load where possible to prevent burnout.; Low job satisfaction detected. Recommend a career development check-in.
EMP1219,Employee 1219,Research & Development,Laboratory Technician,2210.0,No,0.8548614954565739,High Risk,Moderate job satisfaction. Seek feedback on potential workplace friction points.; Critical work-life balance issues. Explore flexible hours or remote work options.; New hire (under 2 years). Prioritize onboarding feedback and mentorship programs.; Compensation check. Monthly income is below average; review compensation structure.
EMP1220,Employee 1220,Sales,Sales Executive,4539.0,No,0.45882346592830286,Low Risk,Review work schedule for better balance.
EMP1221,Employee 1221,Research & Development,Laboratory Technician,2741.0,No,0.6847713037463194,High Risk,Compensation check. Monthly income is below average; review compensation structure.
EMP1224,Employee 1224,Research & Development,Laboratory Technician,3491.0,No,0.4314534602651179,Low Risk,Review work schedule for better balance.; Compensation check. Monthly income is below average; review compensation structure.
EMP1225,Employee 1225,Research & Development,Research Scientist,4541.0,No,0.27931177653848627,Low Risk,Continue standard engagement and positive reinforcement.
EMP1226,Employee 1226,Sales,Sales Representative,2678.0,No,0.6755845265951799,High Risk,Compensation check. Monthly income is below average; review compensation structure.
EMP1228,Employee 1228,Research & Development,Manufacturing Director,7379.0,No,0.26828217818863165,Low Risk,Review work schedule for better balance.
EMP1231,Employee 1231,Human Resources,Human Resources,6272.0,No,0.48386769204183294,Low Risk,Low job satisfaction detected. Recommend a career development check-in.
EMP1233,Employee 1233,Sales,Sales Executive,5220.0,Yes,0.8473014974016495,High Risk,Reduce overtime load where possible to prevent burnout.
EMP1234,Employee 1234,Research & Development,Laboratory Technician,2743.0,No,0.7996068551870558,High Risk,Moderate job satisfaction. Seek feedback on potential workplace friction points.; Compensation check. Monthly income is below average; review compensation structure.
EMP1235,Employee 1235,Research & Development,Research Scientist,4998.0,Yes,0.836901351974948,High Risk,Reduce overtime load where possible to prevent burnout.
EMP1237,Employee 1237,Research & Development,Manufacturing Director,10252.0,Yes,0.8979225799409327,High Risk,Reduce overtime load where possible to prevent burnout.; Low job satisfaction detected. Recommend a career development check-in.
EMP1238,Employee 1238,Research & Development,Research Scientist,2781.0,No,0.6488173748692995,High Risk,Compensation check. Monthly income is below average; review compensation structure.
EMP1239,Employee 1239,Sales,Sales Executive,6852.0,No,0.42120589969275435,Low Risk,Moderate job satisfaction. Seek feedback on potential workplace friction points.
EMP1240,Employee 1240,Sales,Sales Executive,4950.0,No,0.36964061796626985,Low Risk,Continue standard engagement and positive reinforcement.
EMP1241,Employee 1241,Research & Development,Research Scientist,3579.0,Yes,0.80527114256361,High Risk,Reduce overtime load where possible to prevent burnout.; Moderate job satisfaction. Seek feedback on potential workplace friction points.
EMP1242,Employee 1242,Research & Development,Research Director,13191.0,Yes,0.9194262198622547,High Risk,Reduce overtime load where possible to prevent burnout.; Low job satisfaction detected. Recommend a career development check-in.; New hire (under 2 years). Prioritize onboarding feedback and mentorship programs.
EMP1243,Employee 1243,Sales,Sales Executive,10377.0,Yes,0.8236164491200887,High Risk,Reduce overtime load where possible to prevent burnout.; Review work schedule for better balance.
EMP1244,Employee 1244,Research & Development,Research Scientist,2235.0,Yes,0.9109063562657905,High Risk,Reduce overtime load where possible to prevent burnout.; Low job satisfaction detected. Recommend a career development check-in.; Review work schedule for better balance.; Compensation check. Monthly income is below average; review compensation structure.
EMP1245,Employee 1245,Research & Development,Manufacturing Director,10502.0,No,0.5660580352271286,High Risk,Critical work-life balance issues. Explore flexible hours or remote work options.
EMP1246,Employee 1246,Research & Development,Research Scientist,2011.0,No,0.6982299703671376,High Risk,Compensation check. Monthly income is below average; review compensation structure.
EMP1248,Employee 1248,Research & Development,Research Scientist,1859.0,Yes,0.8669639249639249,High Risk,Reduce overtime load where possible to prevent burnout.; Moderate job satisfaction. Seek feedback on potential workplace friction points.; New hire (under 2 years). Prioritize onboarding feedback and mentorship programs.; Compensation check. Monthly income is below average; review compensation structure.
EMP1249,Employee 1249,Research & Development,Research Scientist,3760.0,No,0.5526251028784482,High Risk,Continue standard engagement and positive reinforcement.
EMP1250,Employee 1250,Research & Development,Research Director,17779.0,No,0.3604244608128434,Low Risk,Continue standard engagement and positive reinforcement.
EMP1251,Employee 1251,Research & Development,Healthcare Representative,6833.0,Yes,0.8332944204587271,High Risk,Reduce overtime load where possible to prevent burnout.; Low job satisfaction detected. Recommend a career development check-in.; Review work schedule for better balance.
EMP1252,Employee 1252,Research & Development,Healthcare Representative,6812.0,No,0.4807197014935849,Low Risk,Low job satisfaction detected. Recommend a career development check-in.
EMP1254,Employee 1254,Sales,Sales Executive,5171.0,No,0.3999467120962047,Low Risk,Continue standard engagement and positive reinforcement.
EMP1255,Employee 1255,Research & Development,Research Director,19740.0,No,0.48807710658912157,Low Risk,Continue standard engagement and positive reinforcement.
EMP1256,Employee 1256,Research & Development,Manager,18711.0,No,0.6711006949946988,High Risk,New hire (under 2 years). Prioritize onboarding feedback and mentorship programs.
EMP1257,Employee 1257,Research & Development,Research Scientist,3692.0,No,0.45243216440930767,Low Risk,Moderate job satisfaction. Seek feedback on potential workplace friction points.; Review work schedule for better balance.
EMP1258,Employee 1258,Research & Development,Laboratory Technician,2559.0,No,0.7311214182321889,High Risk,Moderate job satisfaction. Seek feedback on potential workplace friction points.; Review work schedule for better balance.; New hire (under 2 years). Prioritize onboarding feedback and mentorship programs.; Compensation check. Monthly income is below average; review compensation structure.
EMP1259,Employee 1259,Research & Development,Research Scientist,2517.0,No,0.7459199357689011,High Risk,Compensation check. Monthly income is below average; review compensation structure.
EMP1260,Employee 1260,Research & Development,Healthcare Representative,6623.0,Yes,0.8740513004602595,High Risk,Reduce overtime load where possible to prevent burnout.
EMP1263,Employee 1263,Research & Development,Research Director,18265.0,No,0.4300320512116596,Low Risk,New hire (under 2 years). Prioritize onboarding feedback and mentorship programs.
EMP1264,Employee 1264,Research & Development,Research Director,16124.0,No,0.3290099381421579,Low Risk,Review work schedule for better balance.
EMP1265,Employee 1265,Research & Development,Research Scientist,2585.0,No,0.8006507912937189,High Risk,Review work schedule for better balance.; New hire (under 2 years). Prioritize onboarding feedback and mentorship programs.; Compensation check. Monthly income is below average; review compensation structure.
EMP1267,Employee 1267,Sales,Manager,18213.0,No,0.4065621314532244,Low Risk,Moderate job satisfaction. Seek feedback on potential workplace friction points.
EMP1268,Employee 1268,Sales,Sales Executive,8380.0,Yes,0.7756296081038359,High Risk,Reduce overtime load where possible to prevent burnout.
EMP1269,Employee 1269,Research & Development,Research Scientist,2994.0,Yes,0.842275054911362,High Risk,Reduce overtime load where possible to prevent burnout.; New hire (under 2 years). Prioritize onboarding feedback and mentorship programs.; Compensation check. Monthly income is below average; review compensation structure.
EMP1270,Employee 1270,Research & Development,Research Scientist,1223.0,No,0.6337264637981229,High Risk,New hire (under 2 years). Prioritize onboarding feedback and mentorship programs.; Compensation check. Monthly income is below average; review compensation structure.
EMP1273,Employee 1273,Sales,Sales Representative,1118.0,Yes,0.9675389242916284,High Risk,Reduce overtime load where possible to prevent burnout.; New hire (under 2 years). Prioritize onboarding feedback and mentorship programs.; Compensation check. Monthly income is below average; review compensation structure.
